oslid,csign,Actual,csignLabel,validLabel(T_F),cdli_label
o0000355,http://www.wikidata.org/entity/Q87557297,𒓪,𒓪,,
o0000356,http://www.wikidata.org/entity/Q87557299,𒓫,𒓫,,
o0000357,http://www.wikidata.org/entity/Q87557302,𒓬,𒓬,,
o0000363,http://www.wikidata.org/entity/Q87557303,𒓭,𒓭,,
o0002477,http://www.wikidata.org/entity/Q87557305,𒓮,𒓮,,
o0000368,http://www.wikidata.org/entity/Q87557307,𒓯,𒓯,,
o0000373,http://www.wikidata.org/entity/Q87557309,𒓰,𒓰,,
o0002142,http://www.wikidata.org/entity/Q87557310,𒓱,𒓱,,
o0001857,http://www.wikidata.org/entity/Q87557312,𒓲,𒓲,,
o0001858,http://www.wikidata.org/entity/Q87557314,𒓳,𒓳,,
o0001854,http://www.wikidata.org/entity/Q87557317,𒓴,𒓴,,
o0001855,http://www.wikidata.org/entity/Q87557319,𒓵,𒓵,,
o0001856,http://www.wikidata.org/entity/Q87557322,𒓶,𒓶,,
o0002152,http://www.wikidata.org/entity/Q87557323,𒓷,𒓷,,
o0000377,http://www.wikidata.org/entity/Q87557325,𒓸,𒓸,,
o0000380,http://www.wikidata.org/entity/Q87557327,𒓹,𒓹,,
o0000382,http://www.wikidata.org/entity/Q87557329,𒓺,𒓺,,
o0000384,http://www.wikidata.org/entity/Q87557331,𒓻,𒓻,,
o0000385,http://www.wikidata.org/entity/Q87557332,𒓼,𒓼,,
o0000777,http://www.wikidata.org/entity/Q87557334,𒓽,𒓽,,
o0000387,http://www.wikidata.org/entity/Q87557336,𒓾,𒓾,,
o0000397,http://www.wikidata.org/entity/Q87557337,𒓿,𒓿,,
o0000402,http://www.wikidata.org/entity/Q87557339,𒔀,𒔀,,
o0000403,http://www.wikidata.org/entity/Q87557342,𒔁,𒔁,,
o0001865,http://www.wikidata.org/entity/Q87557344,𒔂,𒔂,,
o0001866,http://www.wikidata.org/entity/Q87557345,𒔃,𒔃,,
o0001105,http://www.wikidata.org/entity/Q87557347,𒔄,𒔄,,
o0001867,http://www.wikidata.org/entity/Q87557349,𒔅,𒔅,,
o0001868,http://www.wikidata.org/entity/Q87557350,𒔆,𒔆,,
o0001870,http://www.wikidata.org/entity/Q87557353,𒔇,𒔇,,
o0001871,http://www.wikidata.org/entity/Q87557355,𒔈,𒔈,,
o0001874,http://www.wikidata.org/entity/Q87557358,𒔉,𒔉,,
o0001872,http://www.wikidata.org/entity/Q87557359,𒔊,𒔊,,
o0001873,http://www.wikidata.org/entity/Q87557362,𒔋,𒔋,,
o0000405,http://www.wikidata.org/entity/Q87557365,𒔌,𒔌,,
o0002572,http://www.wikidata.org/entity/Q87557368,𒔍,𒔍,,
o0001877,http://www.wikidata.org/entity/Q87557370,𒔎,𒔎,,
o0001878,http://www.wikidata.org/entity/Q87557372,𒔏,𒔏,,
o0002566,http://www.wikidata.org/entity/Q87557373,𒔐,𒔐,,
o0001879,http://www.wikidata.org/entity/Q87557377,𒔑,𒔑,,
o0001882,http://www.wikidata.org/entity/Q87557379,𒔒,𒔒,,
o0001875,http://www.wikidata.org/entity/Q87557381,𒔓,𒔓,,
o0001876,http://www.wikidata.org/entity/Q87557383,𒔔,𒔔,,
o0001883,http://www.wikidata.org/entity/Q87557384,𒔕,𒔕,,
o0002578,http://www.wikidata.org/entity/Q87557386,𒔖,𒔖,,
o0000411,http://www.wikidata.org/entity/Q87557388,𒔗,𒔗,,
o0000415,http://www.wikidata.org/entity/Q87557390,𒔘,𒔘,,
o0001955,http://www.wikidata.org/entity/Q87557392,𒔙,𒔙,,
o0001968,http://www.wikidata.org/entity/Q87557394,𒔚,𒔚,,
o0001974,http://www.wikidata.org/entity/Q87557396,𒔛,𒔛,,
o0001983,http://www.wikidata.org/entity/Q87557398,𒔜,𒔜,,
o0001961,http://www.wikidata.org/entity/Q87557400,𒔝,𒔝,,
o0001984,http://www.wikidata.org/entity/Q87557402,𒔞,𒔞,,
o0002015,http://www.wikidata.org/entity/Q87557404,𒔟,𒔟,,
o0000628,http://www.wikidata.org/entity/Q87557406,𒔠,𒔠,,
o0000629,http://www.wikidata.org/entity/Q87557408,𒔡,𒔡,,
o0002098,http://www.wikidata.org/entity/Q87557410,𒔢,𒔢,,
o0002101,http://www.wikidata.org/entity/Q87557411,𒔣,𒔣,,
o0002103,http://www.wikidata.org/entity/Q87557413,𒔤,𒔤,,
o0002104,http://www.wikidata.org/entity/Q87557416,𒔥,𒔥,,
o0002105,http://www.wikidata.org/entity/Q87557418,𒔦,𒔦,,
o0002106,http://www.wikidata.org/entity/Q87557420,𒔧,𒔧,,
o0002107,http://www.wikidata.org/entity/Q87557423,𒔨,𒔨,,
o0002086,http://www.wikidata.org/entity/Q87557425,𒔩,𒔩,,
o0002113,http://www.wikidata.org/entity/Q87557427,𒔪,𒔪,,
o0002087,http://www.wikidata.org/entity/Q87557429,𒔫,𒔫,,
o0002112,http://www.wikidata.org/entity/Q87557432,𒔬,𒔬,,
o0002271,http://www.wikidata.org/entity/Q87557434,𒔭,𒔭,,
o0002276,http://www.wikidata.org/entity/Q87557436,𒔮,𒔮,,
o0001673,http://www.wikidata.org/entity/Q87557438,𒔯,𒔯,,
o0002286,http://www.wikidata.org/entity/Q87557441,𒔰,𒔰,,
o0002830,http://www.wikidata.org/entity/Q87557443,𒔱,𒔱,,
o0002709,http://www.wikidata.org/entity/Q87557446,𒔲,𒔲,,
o0000634,http://www.wikidata.org/entity/Q87557448,𒔳,𒔳,,
o0002724,http://www.wikidata.org/entity/Q87557451,𒔴,𒔴,,
o0002335,http://www.wikidata.org/entity/Q87557452,𒔵,𒔵,,
o0002815,http://www.wikidata.org/entity/Q87557455,𒔶,𒔶,,
o0002807,http://www.wikidata.org/entity/Q87557458,𒔷,𒔷,,
o0002365,http://www.wikidata.org/entity/Q87557460,𒔸,𒔸,,
o0002285,http://www.wikidata.org/entity/Q87557462,𒔹,𒔹,,
o0002429,http://www.wikidata.org/entity/Q87557463,𒔺,𒔺,,
o0002428,http://www.wikidata.org/entity/Q87557466,𒔻,𒔻,,
o0000587,http://www.wikidata.org/entity/Q87557468,𒔼,𒔼,,
o0002596,http://www.wikidata.org/entity/Q87557469,𒔽,𒔽,,
o0002556,http://www.wikidata.org/entity/Q87557471,𒔾,𒔾,,
o0002570,http://www.wikidata.org/entity/Q87557473,𒔿,𒔿,,
o0000583,http://www.wikidata.org/entity/Q87557476,𒕀,𒕀,,
o0000607,http://www.wikidata.org/entity/Q87557478,𒕁,𒕁,,
o0002673,http://www.wikidata.org/entity/Q87557481,𒕂,𒕂,,
o0002679,http://www.wikidata.org/entity/Q87557483,𒕃,𒕃,,
